chr	start	end	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts	v48_tss	v48_tts	v68_tss	v68_tts	pred_tss	pred_tts
Pf3D7_06_v3	1159861.0	1169481.0	+	PF3D7_0628200	1.0	9220.0	401.0	-187.0	1159862	1169080	1169081.0	1169668.0	1159861	1169481
Pf3D7_06_v3	1170512.0	1173764.0	-	PF3D7_0628300	-68.0	607.0	2951.0	67.0	1173696	1170813	1174371.0	1173697.0	1173764	1170512
Pf3D7_06_v3	1175897.0	1178888.0	+	PF3D7_0628400	368.0	2691.0	301.0	300.0	1176265	1178587	1178588.0	1178588.0	1175897	1178888
Pf3D7_06_v3	1178588.0	1180272.0	-	PF3D7_0628500	-269.0	-172.0	1219.0	268.0	1180003	1179053	1180100.0	1180004.0	1180272	1178588
Pf3D7_06_v3	1180272.0	1182354.0	-	PF3D7_0628600	-1.0	27.0	1781.0	0	1182353	1180573	1182381.0	1182354.0	1182354	1180272
Pf3D7_06_v3	1183554.0	1185995.0	+	PF3D7_0628700	342.0	2064.0	378.0	108.0	1183896	1185617	1185618.0	1185887.0	1183554	1185995
Pf3D7_06_v3	1185795.0	1188871.0	-	PF3D7_0628800	-227.0	143.0	2875.0	226.0	1188644	1185996	1189014.0	1188645.0	1188871	1185795
Pf3D7_06_v3	1189145.0	1194179.0	+	PF3D7_0628900	327.0	4615.0	201.0	201.0	1189472	1193978	1193760.0	1193978.0	1189145	1194179
Pf3D7_06_v3	1194003.0	1195180.0	-	PF3D7_0629000	-1.0	37.0	876.0	0	1195179	1194304	1195217.0	1195180.0	1195180	1194003
Pf3D7_06_v3	1195640.0	1198252.0	-	PF3D7_0629100	-214.0	80.0	2211.0	213.0	1198038	1196041	1198332.0	1198039.0	1198252	1195640
Pf3D7_06_v3	1199552.0	1200996.0	-	PF3D7_0629200	-1.0	1060.0	1143.0	0	1200995	1199853	1202056.0	1200996.0	1200996	1199552
Pf3D7_06_v3	1205189.0	1208082.0	+	PF3D7_0629300	1.0	2593.0	301.0	-93.0	1205190	1207781	1207782.0	1208175.0	1205189	1208082
Pf3D7_06_v3	1210419.0	1213163.0	+	PF3D7_0629400	1.0	2344.0	401.0	-704.0	1210420	1212762	1212763.0	1213867.0	1210419	1213163
Pf3D7_06_v3	1213547.0	1216406.0	-	PF3D7_0629500	-401.0	907.0	2458.0	137.0	1216005	1213948	1217313.0	1216269.0	1216406	1213547
Pf3D7_06_v3	1217906.0	1219652.0	+	PF3D7_0629600	401.0	1346.0	401.0	-114.0	1218307	1219251	1219252.0	1219766.0	1217906	1219652
Pf3D7_06_v3	1221452.0	1243023.0	+	PF3D7_0629700	489.0	21471.0	101.0	-244.0	1221941	1242922	1242923.0	1243267.0	1221452	1243023
Pf3D7_06_v3	1243179.0	1247220.0	-	PF3D7_0629800	-1.0	594.0	3640.0	0	1247219	1243580	1247814.0	1247220.0	1247220	1243179
Pf3D7_06_v3	1250020.0	1251852.0	+	PF3D7_0629900	392.0	-1832.0	201.0	1441.0	1250412	1251651	1248188.0	1250411.0	1250020	1251852
Pf3D7_06_v3	1251751.0	1253986.0	-	PF3D7_0630000	-1.0	-1.0	1934.0	122.0	1253985	1252052	1253985.0	1253864.0	1253986	1251751
Pf3D7_06_v3	1254806.0	1257279.0	-	PF3D7_0630100	-339.0	-292.0	2372.0	338.0	1256940	1254907	1256987.0	1256941.0	1257279	1254806
Pf3D7_06_v3	1258641.0	1260140.0	+	PF3D7_0630200	239.0	1261.0	201.0	201.0	1258880	1259939	1259902.0	1259939.0	1258641	1260140
Pf3D7_06_v3	1259940.0	1270062.0	-	PF3D7_0630300	-466.0	660.0	9664.0	465.0	1269596	1260398	1270722.0	1269597.0	1270062	1259940
Pf3D7_06_v3	1271962.0	1274028.0	-	PF3D7_0630400	-496.0	-19.0	1665.0	495.0	1273532	1272363	1274009.0	1273533.0	1274028	1271962
Pf3D7_06_v3	1276033.0	1278226.0	+	PF3D7_0630500	296.0	1793.0	401.0	-137.0	1276329	1277825	1277826.0	1278363.0	1276033	1278226
Pf3D7_06_v3	1279819.0	1283647.0	+	PF3D7_0630600	1.0	3428.0	401.0	172.0	1279820	1283246	1283247.0	1283475.0	1279819	1283647
Pf3D7_06_v3	1284647.0	1287132.0	+	PF3D7_0630700	411.0	2385.0	101.0	23.0	1285058	1287031	1287032.0	1287109.0	1284647	1287132
Pf3D7_06_v3	1288132.0	1290906.0	+	PF3D7_0630800	105.0	2674.0	101.0	-36.0	1288237	1290805	1290806.0	1290942.0	1288132	1290906
Pf3D7_06_v3	1290834.0	1293373.0	-	PF3D7_0630900	-401.0	75.0	2338.0	400.0	1292972	1291035	1293448.0	1292973.0	1293373	1290834
Pf3D7_06_v3	1295473.0	1296632.0	+	PF3D7_0631000	1.0	859.0	301.0	136.0	1295474	1296331	1296332.0	1296496.0	1295473	1296632
Pf3D7_06_v3	1297884.0	1299574.0	+	PF3D7_0631100	1.0	1490.0	201.0	-840.0	1297885	1299373	1299374.0	1300414.0	1297884	1299574
Pf3D7_06_v3	1313607.0	1315372.0	-	PF3D7_0631200	-119.0	-136.0	1664.0	174.0	1315253	1313708	1315236.0	1315198.0	1315372	1313607
Pf3D7_06_v3	1316872.0	1318122.0	+	PF3D7_0631300	1.0	1.0	401.0	401.0	1316873	1317721	1316873.0	1317721.0	1316872	1318122
Pf3D7_06_v3	1317926.0	1319319.0	-	PF3D7_0631400	-203.0	-203.0	992.0	271.0	1319116	1318327	1319116.0	1319048.0	1319319	1317926
Pf3D7_06_v3	1321219.0	1322193.0	-	PF3D7_0631500	-99.0	-99.0	873.0	167.0	1322094	1321320	1322094.0	1322026.0	1322193	1321219
Pf3D7_06_v3	1322795.0	1324736.0	+	PF3D7_0631600	499.0	780.0	301.0	301.0	1323294	1324435	1323575.0	1324435.0	1322795	1324736
Pf3D7_06_v3	1326536.0	1328319.0	+	PF3D7_0631700	201.0	1333.0	401.0	401.0	1326737	1327918	1327869.0	1327918.0	1326536	1328319
Pf3D7_06_v3	1329770.0	1331364.0	+	PF3D7_0631800	1.0	219.0	401.0	401.0	1329771	1330963	1329989.0	1330963.0	1329770	1331364
Pf3D7_06_v3	1332864.0	1334236.0	+	PF3D7_0631900	149.0	329.0	201.0	201.0	1333013	1334035	1333193.0	1334035.0	1332864	1334236
Pf3D7_06_v3	1335936.0	1337674.0	+	PF3D7_0632000	210.0	479.0	201.0	201.0	1336146	1337473	1336415.0	1337473.0	1335936	1337674
Pf3D7_06_v3	1338017.0	1339606.0	-	PF3D7_0632100	-189.0	-189.0	1388.0	242.0	1339417	1338218	1339417.0	1339364.0	1339606	1338017
Pf3D7_06_v3	1341006.0	1342840.0	-	PF3D7_0632200	-245.0	-245.0	1533.0	298.0	1342595	1341307	1342595.0	1342542.0	1342840	1341006
Pf3D7_06_v3	1346996.0	1348872.0	+	PF3D7_0632300	345.0	565.0	301.0	301.0	1347341	1348571	1347561.0	1348571.0	1346996	1348872
Pf3D7_06_v3	1350723.0	1352288.0	+	PF3D7_0632400	1.0	285.0	201.0	201.0	1350724	1352087	1351008.0	1352087.0	1350723	1352288
Pf3D7_06_v3	1353745.0	1366511.0	-	PF3D7_0632500	-81.0	-81.0	12565.0	10466.0	1366430	1353946	1366430.0	1356045.0	1366511	1353745
Pf3D7_06_v3	1367531.0	1369308.0	+	PF3D7_0632600	381.0	596.0	201.0	201.0	1367912	1369107	1368127.0	1369107.0	1367531	1369308
Pf3D7_06_v3	1371500.0	1373062.0	+	PF3D7_0632700	1.0	285.0	201.0	201.0	1371501	1372861	1371785.0	1372861.0	1371500	1373062
Pf3D7_07_v3	30084.0	31370.0	+	PF3D7_0700200	13.0	268.0	101.0	101.0	30097	31269	30352.0	31269.0	30084	31370
Pf3D7_07_v3	33184.0	34805.0	-	PF3D7_0700300	-1.0	-1.0	1220.0	69.0	34804	33585	34804.0	34736.0	34805	33184
Pf3D7_07_v3	36621.0	38087.0	-	PF3D7_0700400	-160.0	-160.0	1165.0	228.0	37927	36922	37927.0	37859.0	38087	36621
Pf3D7_07_v3	39987.0	41491.0	-	PF3D7_0700500	-38.0	-38.0	1203.0	109.0	41453	40288	41453.0	41382.0	41491	39987
Pf3D7_07_v3	43191.0	44258.0	-	PF3D7_0700600	-118.0	-118.0	1066.0	197.0	44140	43192	44140.0	44061.0	44258	43191
Pf3D7_07_v3	45541.0	46908.0	+	PF3D7_0700700	18.0	272.0	301.0	301.0	45559	46607	45813.0	46607.0	45541	46908
Pf3D7_07_v3	48108.0	49307.0	+	PF3D7_0700800	192.0	999.0	201.0	-228.0	48300	49106	49107.0	49535.0	48108	49307
Pf3D7_07_v3	49478.0	50985.0	-	PF3D7_0700900	-153.0	-153.0	1206.0	881.0	50832	49779	50832.0	50104.0	50985	49478
Pf3D7_07_v3	51733.0	54037.0	+	PF3D7_0701000	353.0	1244.0	401.0	401.0	52086	53636	52977.0	53636.0	51733	54037
Pf3D7_07_v3	55161.0	56782.0	-	PF3D7_0701100	-1.0	-1.0	1220.0	54.0	56781	55562	56781.0	56728.0	56782	55161
Pf3D7_07_v3	58976.0	60619.0	-	PF3D7_0701200	-253.0	-253.0	1342.0	306.0	60366	59277	60366.0	60313.0	60619	58976
Pf3D7_07_v3	61819.0	63617.0	-	PF3D7_0701300	-216.0	-216.0	1397.0	287.0	63401	62220	63401.0	63330.0	63617	61819
Pf3D7_07_v3	65517.0	66965.0	-	PF3D7_0701400	-111.0	-111.0	1247.0	179.0	66854	65718	66854.0	66786.0	66965	65517
Pf3D7_07_v3	68065.0	68841.0	+	PF3D7_0701500	1.0	152.0	1.0	1.0	68066	68840	68217.0	68840.0	68065	68841
Pf3D7_07_v3	70841.0	72061.0	+	PF3D7_0701600	208.0	1020.0	201.0	-144.0	71049	71860	71861.0	72205.0	70841	72061
Pf3D7_07_v3	72076.0	73417.0	-	PF3D7_0701700	-92.0	-92.0	940.0	940.0	73325	72477	73325.0	72477.0	73417	72076
Pf3D7_07_v3	75817.0	77189.0	-	PF3D7_0701800	-134.0	-134.0	1271.0	202.0	77055	75918	77055.0	76987.0	77189	75817
Pf3D7_07_v3	79489.0	82944.0	-	PF3D7_0701900	-1.0	891.0	3054.0	0	82943	79890	83835.0	82944.0	82944	79489
Pf3D7_07_v3	84744.0	86075.0	+	PF3D7_0702000	53.0	931.0	401.0	-361.0	84797	85674	85675.0	86436.0	84744	86075
Pf3D7_07_v3	88275.0	91287.0	+	PF3D7_0702100	410.0	1674.0	401.0	401.0	88685	90886	89949.0	90886.0	88275	91287
Pf3D7_07_v3	91566.0	93260.0	-	PF3D7_0702200	-119.0	2342.0	1393.0	118.0	93141	91867	95602.0	93142.0	93260	91566
Pf3D7_07_v3	96642.0	99131.0	+	PF3D7_0702300	119.0	2089.0	401.0	-45.0	96761	98730	98731.0	99176.0	96642	99131
Pf3D7_07_v3	101231.0	102486.0	+	PF3D7_0702400	463.0	1055.0	201.0	-913.0	101694	102285	102286.0	103399.0	101231	102486
Pf3D7_07_v3	104556.0	106314.0	-	PF3D7_0702500	-325.0	417.0	1357.0	324.0	105989	104957	106731.0	105990.0	106314	104556
Pf3D7_07_v3	109690.0	110479.0	+	PF3D7_0702600	225.0	225.0	301.0	301.0	109915	110178	109915.0	110178.0	109690	110479
Pf3D7_07_v3	111546.0	111372.0	-	PF3D7_0702700	173.0	173.0	-101.0	-101.0	111545	111473	111545.0	111473.0	111372	111546
Pf3D7_07_v3	112048.0	112046.0	+	PF3D7_0702800	1.0	1.0	-86.0	-86.0	112049	112132	112049.0	112132.0	112048	112046
Pf3D7_07_v3	112843.0	114338.0	-	PF3D7_0702900	-390.0	67.0	1194.0	389.0	113948	113144	114405.0	113949.0	114338	112843
Pf3D7_07_v3	115238.0	120771.0	+	PF3D7_0703000	1.0	5533.0	1.0	-121.0	115239	120770	120771.0	120892.0	115238	120771
Pf3D7_07_v3	121171.0	122357.0	+	PF3D7_0703100	243.0	786.0	401.0	-50.0	121414	121956	121957.0	122407.0	121171	122357
Pf3D7_07_v3	122212.0	127439.0	-	PF3D7_0703200	-304.0	2.0	4926.0	303.0	127135	122513	127441.0	127136.0	127439	122212
Pf3D7_07_v3	128136.0	129281.0	+	PF3D7_0703300	404.0	845.0	301.0	198.0	128540	128980	128981.0	129083.0	128136	129281
Pf3D7_07_v3	129169.0	132005.0	-	PF3D7_0703400	-173.0	181.0	2635.0	172.0	131832	129370	132186.0	131833.0	132005	129169
Pf3D7_07_v3	135605.0	142906.0	+	PF3D7_0703500	1.0	6901.0	401.0	-341.0	135606	142505	142506.0	143247.0	135605	142906
Pf3D7_07_v3	143906.0	146354.0	+	PF3D7_0703600	113.0	2048.0	401.0	-211.0	144019	145953	145954.0	146565.0	143906	146354
Pf3D7_07_v3	146244.0	147803.0	-	PF3D7_0703700	-409.0	434.0	1158.0	408.0	147394	146645	148237.0	147395.0	147803	146244
Pf3D7_07_v3	149595.0	152981.0	+	PF3D7_0703800	209.0	209.0	1.0	1.0	149804	152980	149804.0	152980.0	149595	152981
Pf3D7_07_v3	153119.0	166688.0	-	PF3D7_0703900	-292.0	336.0	13368.0	291.0	166396	153320	167024.0	166397.0	166688	153119
Pf3D7_07_v3	167488.0	177535.0	-	PF3D7_0704000	-240.0	2.0	10046.0	239.0	177295	167489	177537.0	177296.0	177535	167488
Pf3D7_07_v3	180035.0	191116.0	+	PF3D7_0704100	1.0	10681.0	401.0	-39.0	180036	190715	190716.0	191155.0	180035	191116
Pf3D7_07_v3	191108.0	195290.0	-	PF3D7_0704200	-400.0	-38.0	3981.0	399.0	194890	191309	195252.0	194891.0	195290	191108
Pf3D7_07_v3	197690.0	203650.0	+	PF3D7_0704300	1.0	5560.0	401.0	-152.0	197691	203249	203250.0	203802.0	197690	203650
Pf3D7_07_v3	204350.0	208151.0	+	PF3D7_0704400	368.0	3401.0	401.0	-296.0	204718	207750	207751.0	208447.0	204350	208151
Pf3D7_07_v3	208589.0	213823.0	-	PF3D7_0704500	-322.0	-39.0	5133.0	321.0	213501	208690	213784.0	213502.0	213823	208589
Pf3D7_07_v3	216023.0	229500.0	-	PF3D7_0704600	-428.0	1213.0	13476.0	427.0	229072	216024	230713.0	229073.0	229500	216023
Pf3D7_07_v3	233073.0	237715.0	+	PF3D7_0704700	328.0	4342.0	301.0	-48.0	233401	237414	237415.0	237763.0	233073	237715
Pf3D7_07_v3	237958.0	242297.0	-	PF3D7_0704800	-245.0	-191.0	4138.0	244.0	242052	238159	242106.0	242053.0	242297	237958
Pf3D7_07_v3	243497.0	245358.0	-	PF3D7_0704900	-342.0	-342.0	1460.0	1460.0	245016	243898	245016.0	243898.0	245358	243497
Pf3D7_07_v3	246058.0	250581.0	-	PF3D7_0705000	-429.0	21.0	4322.0	428.0	250152	246259	250602.0	250153.0	250581	246058
Pf3D7_07_v3	252153.0	255652.0	+	PF3D7_0705100	129.0	3099.0	401.0	168.0	252282	255251	255252.0	255484.0	252153	255652
Pf3D7_07_v3	255952.0	261085.0	+	PF3D7_0705200	134.0	4733.0	401.0	154.0	256086	260684	260685.0	260931.0	255952	261085
Pf3D7_07_v3	261485.0	264655.0	+	PF3D7_0705300	492.0	2970.0	201.0	25.0	261977	264454	264455.0	264630.0	261485	264655
Pf3D7_07_v3	264672.0	267621.0	-	PF3D7_0705400	-183.0	255.0	2648.0	182.0	267438	264973	267876.0	267439.0	267621	264672
Pf3D7_07_v3	269621.0	279034.0	-	PF3D7_0705500	-328.0	1298.0	9012.0	327.0	278706	270022	280332.0	278707.0	279034	269621
Pf3D7_07_v3	280634.0	284771.0	-	PF3D7_0705600	-338.0	117.0	3736.0	337.0	284433	281035	284888.0	284434.0	284771	280634
Pf3D7_07_v3	285071.0	286396.0	-	PF3D7_0705700	-230.0	567.0	924.0	229.0	286166	285472	286963.0	286167.0	286396	285071
Pf3D7_07_v3	287396.0	289199.0	-	PF3D7_0705800	-111.0	-111.0	1602.0	194.0	289088	287597	289088.0	289005.0	289199	287396
Pf3D7_07_v3	289699.0	291499.0	-	PF3D7_0705900	-279.0	46.0	1399.0	278.0	291220	290100	291545.0	291221.0	291499	289699
Pf3D7_07_v3	293121.0	297390.0	+	PF3D7_0706000	279.0	3969.0	301.0	-103.0	293400	297089	297090.0	297493.0	293121	297390
Pf3D7_07_v3	297405.0	303414.0	-	PF3D7_0706100	-355.0	362.0	5908.0	354.0	303059	297506	303776.0	303060.0	303414	297405
Pf3D7_07_v3	303960.0	305156.0	+	PF3D7_0706200	355.0	796.0	401.0	-86.0	304315	304755	304756.0	305242.0	303960	305156
Pf3D7_07_v3	305356.0	306433.0	+	PF3D7_0706300	207.0	677.0	401.0	-33.0	305563	306032	306033.0	306466.0	305356	306433
Pf3D7_07_v3	306454.0	307401.0	-	PF3D7_0706400	-268.0	1026.0	546.0	267.0	307133	306855	308427.0	307134.0	307401	306454
Pf3D7_07_v3	309801.0	315447.0	-	PF3D7_0706500	-425.0	1414.0	5545.0	424.0	315022	309902	316861.0	315023.0	315447	309801
Pf3D7_07_v3	319823.0	322682.0	+	PF3D7_0706600	425.0	2459.0	401.0	43.0	320248	322281	322282.0	322639.0	319823	322682
Pf3D7_07_v3	322882.0	325829.0	+	PF3D7_0706700	25.0	25.0	301.0	301.0	322907	325528	322907.0	325528.0	322882	325829
Pf3D7_07_v3	326245.0	326029.0	+	PF3D7_0706800	-173.0	-173.0	-115.0	-115.0	326072	326144	326072.0	326144.0	326245	326029
Pf3D7_07_v3	326798.0	326625.0	-	PF3D7_0706900	172.0	172.0	-101.0	-101.0	326797	326726	326797.0	326726.0	326625	326798
Pf3D7_07_v3	327798.0	328038.0	+	PF3D7_0707000	67.0	67.0	101.0	101.0	327865	327937	327865.0	327937.0	327798	328038
Pf3D7_07_v3	328611.0	329135.0	-	PF3D7_0707100	-51.0	-51.0	123.0	123.0	329084	329012	329084.0	329012.0	329135	328611
Pf3D7_07_v3	329535.0	336784.0	-	PF3D7_0707200	-459.0	-197.0	6848.0	458.0	336325	329936	336587.0	336326.0	336784	329535
Pf3D7_07_v3	338884.0	342484.0	+	PF3D7_0707300	1.0	3200.0	401.0	-575.0	338885	342083	342084.0	343059.0	338884	342484
Pf3D7_07_v3	343584.0	346304.0	+	PF3D7_0707400	328.0	2320.0	401.0	-384.0	343912	345903	345904.0	346688.0	343584	346304
Pf3D7_07_v3	348276.0	353383.0	+	PF3D7_0707500	1.0	4807.0	301.0	-242.0	348277	353082	353083.0	353625.0	348276	353383
Pf3D7_07_v3	353783.0	355021.0	+	PF3D7_0707600	203.0	938.0	301.0	-444.0	353986	354720	354721.0	355465.0	353783	355021
Pf3D7_07_v3	357221.0	360886.0	+	PF3D7_0707700	479.0	3365.0	301.0	245.0	357700	360585	360586.0	360641.0	357221	360886
Pf3D7_07_v3	361886.0	365980.0	+	PF3D7_0707800	119.0	3894.0	201.0	185.0	362005	365779	365780.0	365795.0	361886	365980
Pf3D7_07_v3	366580.0	368009.0	+	PF3D7_0707900	349.0	1129.0	301.0	-71.0	366929	367708	367709.0	368080.0	366580	368009
Pf3D7_07_v3	368309.0	371873.0	+	PF3D7_0708000	398.0	3364.0	201.0	-208.0	368707	371672	371673.0	372081.0	368309	371873
Pf3D7_07_v3	372496.0	373542.0	-	PF3D7_0708100	-436.0	27.0	645.0	435.0	373106	372897	373569.0	373107.0	373542	372496
Pf3D7_07_v3	373842.0	377430.0	-	PF3D7_0708200	-37.0	-37.0	3187.0	2094.0	377393	374243	377393.0	375336.0	377430	373842
Pf3D7_07_v3	377994.0	379306.0	+	PF3D7_0708300	37.0	1312.0	1.0	-336.0	378031	379305	379306.0	379642.0	377994	379306
Pf3D7_07_v3	381206.0	384815.0	+	PF3D7_0708400	386.0	3409.0	201.0	-731.0	381592	384614	384615.0	385546.0	381206	384815
Pf3D7_07_v3	385182.0	388672.0	-	PF3D7_0708500	-351.0	-26.0	3089.0	350.0	388321	385583	388646.0	388322.0	388672	385182
Pf3D7_07_v3	389072.0	390601.0	-	PF3D7_0708600	-236.0	-236.0	1128.0	265.0	390365	389473	390365.0	390336.0	390601	389072
Pf3D7_07_v3	391101.0	392510.0	-	PF3D7_0708700	-322.0	260.0	1008.0	321.0	392188	391502	392770.0	392189.0	392510	391101
Pf3D7_07_v3	395389.0	398733.0	+	PF3D7_0708800	322.0	2944.0	401.0	-379.0	395711	398332	398333.0	399112.0	395389	398733
Pf3D7_07_v3	398889.0	400421.0	-	PF3D7_0708900	-178.0	451.0	1131.0	177.0	400243	399290	400872.0	400244.0	400421	398889
Pf3D7_07_v3	403144.0	406718.0	+	PF3D7_0709000	78.0	3174.0	401.0	377.0	403222	406317	406318.0	406341.0	403144	406718
Pf3D7_07_v3	406419.0	407449.0	-	PF3D7_0709050	-1.0	-1.0	629.0	629.0	407448	406820	407448.0	406820.0	407449	406419
Pf3D7_07_v3	407849.0	412342.0	+	PF3D7_0709100	366.0	4113.0	381.0	302.0	408215	411961	411962.0	412040.0	407849	412342
Pf3D7_07_v3	412242.0	413162.0	-	PF3D7_0709200	-1.0	-820.0	819.0	1070.0	413161	412343	412342.0	412092.0	413162	412242
Pf3D7_07_v3	413162.0	422035.0	-	PF3D7_0709300	-286.0	401.0	8475.0	285.0	421749	413560	422436.0	421750.0	422035	413162
Pf3D7_07_v3	422935.0	427522.0	-	PF3D7_0709400	-288.0	-244.0	4286.0	287.0	427234	423236	427278.0	427235.0	427522	422935
Pf3D7_07_v3	428335.0	429747.0	+	PF3D7_0709500	388.0	1012.0	401.0	9.0	428723	429346	429347.0	429738.0	428335	429747
Pf3D7_07_v3	429656.0	434188.0	-	PF3D7_0709600	-430.0	-191.0	4331.0	429.0	433758	429857	433997.0	433759.0	434188	429656
Pf3D7_07_v3	434688.0	436196.0	-	PF3D7_0709700	-1.0	322.0	1107.0	0	436195	435089	436518.0	436196.0	436196	434688
Pf3D7_07_v3	437496.0	438495.0	+	PF3D7_0709800	404.0	599.0	401.0	64.0	437900	438094	438095.0	438431.0	437496	438495
Pf3D7_07_v3	438356.0	445882.0	-	PF3D7_0709900	-1.0	69.0	7325.0	0	445881	438557	445951.0	445882.0	445882	438356
Pf3D7_07_v3	447114.0	458497.0	-	PF3D7_0710000	-1.0	379.0	10982.0	0	458496	447515	458876.0	458497.0	458497	447114
Pf3D7_07_v3	459697.0	461837.0	+	PF3D7_0710100	360.0	1740.0	401.0	-122.0	460057	461436	461437.0	461959.0	459697	461837
Pf3D7_07_v3	462737.0	472238.0	+	PF3D7_0710200	368.0	9101.0	401.0	-55.0	463105	471837	471838.0	472293.0	462737	472238
Pf3D7_07_v3	472200.0	474022.0	-	PF3D7_0710300	-481.0	47.0	1521.0	480.0	473541	472501	474069.0	473542.0	474022	472200
Pf3D7_07_v3	474142.0	476115.0	+	PF3D7_0710400	481.0	1579.0	395.0	147.0	474623	475720	475721.0	475968.0	474142	476115
Pf3D7_07_v3	476115.0	477553.0	-	PF3D7_0710500	-1.0	39.0	1437.0	0	477552	476116	477592.0	477553.0	477553	476115
Pf3D7_07_v3	478067.0	479468.0	-	PF3D7_0710600	-330.0	477.0	1000.0	329.0	479138	478468	479945.0	479139.0	479468	478067
Pf3D7_07_v3	480968.0	482300.0	-	PF3D7_0710700	-326.0	47.0	931.0	325.0	481974	481369	482347.0	481975.0	482300	480968
Pf3D7_07_v3	482500.0	484037.0	-	PF3D7_0710800	-206.0	132.0	1336.0	205.0	483831	482701	484169.0	483832.0	484037	482500
Pf3D7_07_v3	484532.0	486438.0	+	PF3D7_0710900	306.0	1506.0	401.0	117.0	484838	486037	486038.0	486321.0	484532	486438
Pf3D7_07_v3	486880.0	491218.0	-	PF3D7_0711000	-248.0	501.0	3937.0	247.0	490970	487281	491719.0	490971.0	491218	486880
Pf3D7_07_v3	492218.0	493537.0	-	PF3D7_0711100	-305.0	884.0	1018.0	304.0	493232	492519	494421.0	493233.0	493537	492218
Pf3D7_07_v3	494933.0	498641.0	+	PF3D7_0711200	305.0	3308.0	401.0	45.0	495238	498240	498241.0	498596.0	494933	498641
Pf3D7_07_v3	498941.0	500096.0	+	PF3D7_0711300	395.0	755.0	401.0	-149.0	499336	499695	499696.0	500245.0	498941	500096
Pf3D7_07_v3	500207.0	502744.0	-	PF3D7_0711400	-150.0	608.0	2336.0	149.0	502594	500408	503352.0	502595.0	502744	500207
Pf3D7_07_v3	504795.0	507712.0	+	PF3D7_0711500	450.0	2517.0	401.0	-152.0	505245	507311	507312.0	507864.0	504795	507712
Pf3D7_07_v3	508412.0	509010.0	+	PF3D7_0711600	62.0	62.0	401.0	402.0	508474	508609	508474.0	508608.0	508412	509010
Pf3D7_07_v3	511549.0	519846.0	-	PF3D7_0711700	-421.0	-421.0	7896.0	5673.0	519425	511950	519425.0	514173.0	519846	511549
Pf3D7_07_v3	522926.0	523682.0	+	PF3D7_0711800	221.0	221.0	401.0	401.0	523147	523281	523147.0	523281.0	522926	523682
Pf3D7_07_v3	525062.0	526437.0	-	PF3D7_0711900	-117.0	-117.0	1374.0	185.0	526320	525063	526320.0	526252.0	526437	525062
Pf3D7_07_v3	527237.0	535619.0	-	PF3D7_0712000	-488.0	-488.0	8281.0	5965.0	535131	527338	535131.0	529654.0	535619	527237
Pf3D7_07_v3	538032.0	539055.0	+	PF3D7_0712100	488.0	488.0	401.0	401.0	538520	538654	538520.0	538654.0	538032	539055
Pf3D7_07_v3	539942.0	541542.0	-	PF3D7_0712200	-1.0	-1.0	1199.0	69.0	541541	540343	541541.0	541473.0	541542	539942
Pf3D7_07_v3	542505.0	550521.0	-	PF3D7_0712300	-1.0	-1.0	7615.0	5367.0	550520	542906	550520.0	545154.0	550521	542505
Pf3D7_07_v3	551757.0	559105.0	-	PF3D7_0712400	-27.0	-27.0	6947.0	4973.0	559078	552158	559078.0	554132.0	559105	551757
Pf3D7_07_v3	562605.0	564325.0	-	PF3D7_0712500	-165.0	-165.0	1419.0	236.0	564160	562906	564160.0	564089.0	564325	562605
Pf3D7_07_v3	566425.0	574744.0	-	PF3D7_0712600	-436.0	-436.0	8018.0	5730.0	574308	566726	574308.0	569014.0	574744	566425
Pf3D7_07_v3	577509.0	578480.0	+	PF3D7_0712700	436.0	436.0	401.0	401.0	577945	578079	577945.0	578079.0	577509	578480
Pf3D7_07_v3	580985.0	589225.0	-	PF3D7_0712800	-302.0	-302.0	7839.0	5584.0	588923	581386	588923.0	583641.0	589225	580985
Pf3D7_07_v3	589925.0	597940.0	-	PF3D7_0712900	-207.0	-207.0	7614.0	5552.0	597733	590326	597733.0	592388.0	597940	589925
Pf3D7_07_v3	602134.0	603582.0	+	PF3D7_0713000	7.0	276.0	201.0	201.0	602141	603381	602410.0	603381.0	602134	603582
Pf3D7_07_v3	605482.0	606841.0	+	PF3D7_0713100	171.0	959.0	401.0	61.0	605653	606440	606441.0	606780.0	605482	606841
Pf3D7_07_v3	606810.0	608096.0	-	PF3D7_0713200	-311.0	516.0	985.0	310.0	607785	607111	608612.0	607786.0	608096	606810
Pf3D7_07_v3	609086.0	610923.0	+	PF3D7_0713300	211.0	1233.0	401.0	401.0	609297	610522	610319.0	610522.0	609086	610923
Pf3D7_07_v3	612023.0	614041.0	+	PF3D7_0713400	435.0	1718.0	301.0	231.0	612458	613740	613741.0	613810.0	612023	614041
Pf3D7_07_v3	614384.0	617650.0	+	PF3D7_0713500	1.0	2866.0	401.0	-154.0	614385	617249	617250.0	617804.0	614384	617650
Pf3D7_07_v3	617932.0	621168.0	+	PF3D7_0713600	1.0	2936.0	301.0	90.0	617933	620867	620868.0	621078.0	617932	621168
Pf3D7_07_v3	621362.0	623678.0	-	PF3D7_0713700	-157.0	39.0	2215.0	156.0	623521	621463	623717.0	623522.0	623678	621362
