chr	tss_pos	tts_pos	strand	gene_id	dist_to_v48_tss	dist_to_v68_tss	dist_to_v48_tts	dist_to_v68_tts
Pf3D7_04_v3	931762	930141	-	PF3D7_0420500	154		263	
Pf3D7_04_v3	931762	930141	-	PF3D7_0420500	154		263	
Pf3D7_04_v3	931762	930141	-	PF3D7_0420500	154		263	
Pf3D7_04_v3	931762	930141	-	PF3D7_0420500	154		263	
Pf3D7_04_v3	932009	934445	+	PF3D7_0420600	454		201	
Pf3D7_04_v3	932009	934445	+	PF3D7_0420600	454		201	
Pf3D7_04_v3	932009	934445	+	PF3D7_0420600	454		201	
Pf3D7_04_v3	932009	934445	+	PF3D7_0420600	454		201	
Pf3D7_04_v3	941876	934630	-	PF3D7_0420700	1		401	
Pf3D7_04_v3	941876	934630	-	PF3D7_0420700	1		401	
Pf3D7_04_v3	941876	934630	-	PF3D7_0420700	1		401	
Pf3D7_04_v3	941876	934630	-	PF3D7_0420700	1		401	
Pf3D7_04_v3	944950	945086	+	PF3D7_0420800	1		1	
Pf3D7_04_v3	953774	945868	-	PF3D7_0420900	1		301	
Pf3D7_04_v3	953774	945868	-	PF3D7_0420900	1		301	
Pf3D7_04_v3	953774	945868	-	PF3D7_0420900	1		301	
Pf3D7_04_v3	953774	945868	-	PF3D7_0420900	1		301	
Pf3D7_04_v3	956848	956984	+	PF3D7_0421000	1		1	
Pf3D7_04_v3	965612	957766	-	PF3D7_0421100	1		301	
Pf3D7_04_v3	965612	957766	-	PF3D7_0421100	1		301	
Pf3D7_04_v3	965612	957766	-	PF3D7_0421100	1		301	
Pf3D7_04_v3	965612	957766	-	PF3D7_0421100	1		301	
Pf3D7_04_v3	967086	968474	+	PF3D7_0421200	1		201	
Pf3D7_04_v3	967086	968474	+	PF3D7_0421200	1		201	
Pf3D7_04_v3	967086	968474	+	PF3D7_0421200	1		201	
Pf3D7_04_v3	967086	968474	+	PF3D7_0421200	1		201	
Pf3D7_04_v3	976913	968730	-	PF3D7_0421300	322		301	
Pf3D7_04_v3	976913	968730	-	PF3D7_0421300	322		301	
Pf3D7_04_v3	976913	968730	-	PF3D7_0421300	322		301	
Pf3D7_04_v3	976913	968730	-	PF3D7_0421300	322		301	
Pf3D7_04_v3	979592	980449	+	PF3D7_0421400	322		401	
Pf3D7_04_v3	982991	981622	-	PF3D7_0421500	1		201	
Pf3D7_04_v3	982991	981622	-	PF3D7_0421500	1		201	
Pf3D7_04_v3	982991	981622	-	PF3D7_0421500	1		201	
Pf3D7_04_v3	982991	981622	-	PF3D7_0421500	1		201	
Pf3D7_04_v3	986134	987841	+	PF3D7_0421600	1		394	
Pf3D7_04_v3	986134	987841	+	PF3D7_0421600	1		394	
Pf3D7_04_v3	986134	987841	+	PF3D7_0421600	1		394	
Pf3D7_04_v3	986134	987841	+	PF3D7_0421600	1		394	
Pf3D7_04_v3	994797	987641	-	PF3D7_0421700	437		201	
Pf3D7_04_v3	994797	987641	-	PF3D7_0421700	437		201	
Pf3D7_04_v3	994797	987641	-	PF3D7_0421700	437		201	
Pf3D7_04_v3	994797	987641	-	PF3D7_0421700	437		201	
Pf3D7_04_v3	995761	996653	+	PF3D7_0421800	237		401	
Pf3D7_04_v3	995761	996653	+	PF3D7_0421800	237		401	
Pf3D7_04_v3	995761	996653	+	PF3D7_0421800	237		401	
Pf3D7_04_v3	995761	996653	+	PF3D7_0421800	237		401	
Pf3D7_04_v3	996853	997856	+	PF3D7_0421900	387		401	
Pf3D7_04_v3	996853	997856	+	PF3D7_0421900	387		401	
Pf3D7_04_v3	996853	997856	+	PF3D7_0421900	387		401	
Pf3D7_04_v3	996853	997856	+	PF3D7_0421900	387		401	
Pf3D7_04_v3	998356	1000586	+	PF3D7_0422000	291		401	
Pf3D7_04_v3	998356	1000586	+	PF3D7_0422000	291		401	
Pf3D7_04_v3	998356	1000586	+	PF3D7_0422000	291		401	
Pf3D7_04_v3	998356	1000586	+	PF3D7_0422000	291		401	
Pf3D7_04_v3	1001186	1003171	+	PF3D7_0422100	427		401	
Pf3D7_04_v3	1001186	1003171	+	PF3D7_0422100	427		401	
Pf3D7_04_v3	1001186	1003171	+	PF3D7_0422100	427		401	
Pf3D7_04_v3	1001186	1003171	+	PF3D7_0422100	427		401	
Pf3D7_04_v3	1017286	1004061	-	PF3D7_0422200	39		401	
Pf3D7_04_v3	1017286	1004061	-	PF3D7_0422200	39		401	
Pf3D7_04_v3	1017286	1004061	-	PF3D7_0422200	39		401	
Pf3D7_04_v3	1017286	1004061	-	PF3D7_0422200	39		401	
Pf3D7_04_v3	1022448	1024567	+	PF3D7_0422300	39		401	
Pf3D7_04_v3	1022448	1024567	+	PF3D7_0422300	39		401	
Pf3D7_04_v3	1022448	1024567	+	PF3D7_0422300	39		401	
Pf3D7_04_v3	1022448	1024567	+	PF3D7_0422300	39		401	
Pf3D7_04_v3	1026267	1027700	+	PF3D7_0422400	381		301	
Pf3D7_04_v3	1026267	1027700	+	PF3D7_0422400	381		301	
Pf3D7_04_v3	1026267	1027700	+	PF3D7_0422400	381		301	
Pf3D7_04_v3	1026267	1027700	+	PF3D7_0422400	381		301	
Pf3D7_04_v3	1028900	1038354	+	PF3D7_0422500	429		401	
Pf3D7_04_v3	1028900	1038354	+	PF3D7_0422500	429		401	
Pf3D7_04_v3	1028900	1038354	+	PF3D7_0422500	429		401	
Pf3D7_04_v3	1028900	1038354	+	PF3D7_0422500	429		401	
Pf3D7_04_v3	1039269	1038296	-	PF3D7_0422600	150		401	
Pf3D7_04_v3	1039269	1038296	-	PF3D7_0422600	150		401	
Pf3D7_04_v3	1039269	1038296	-	PF3D7_0422600	150		401	
Pf3D7_04_v3	1039269	1038296	-	PF3D7_0422600	150		401	
Pf3D7_04_v3	1040120	1041943	+	PF3D7_0422700	350		301	
Pf3D7_04_v3	1040120	1041943	+	PF3D7_0422700	350		301	
Pf3D7_04_v3	1040120	1041943	+	PF3D7_0422700	350		301	
Pf3D7_04_v3	1040120	1041943	+	PF3D7_0422700	350		301	
Pf3D7_04_v3	1042143	1045380	+	PF3D7_0422800	421		484	
Pf3D7_04_v3	1042143	1045380	+	PF3D7_0422800	421		484	
Pf3D7_04_v3	1042143	1045380	+	PF3D7_0422800	421		484	
Pf3D7_04_v3	1042143	1045380	+	PF3D7_0422800	421		484	
Pf3D7_04_v3	1044897	1046997	+	PF3D7_0422900	484		301	
Pf3D7_04_v3	1044897	1046997	+	PF3D7_0422900	484		301	
Pf3D7_04_v3	1044897	1046997	+	PF3D7_0422900	484		301	
Pf3D7_04_v3	1044897	1046997	+	PF3D7_0422900	484		301	
Pf3D7_04_v3	1047497	1048879	+	PF3D7_0423000	199		401	
Pf3D7_04_v3	1047497	1048879	+	PF3D7_0423000	199		401	
Pf3D7_04_v3	1047497	1048879	+	PF3D7_0423000	199		401	
Pf3D7_04_v3	1047497	1048879	+	PF3D7_0423000	199		401	
Pf3D7_04_v3	1050006	1048869	-	PF3D7_0423100	112		401	
Pf3D7_04_v3	1050006	1048869	-	PF3D7_0423100	112		401	
Pf3D7_04_v3	1050006	1048869	-	PF3D7_0423100	112		401	
Pf3D7_04_v3	1050006	1048869	-	PF3D7_0423100	112		401	
Pf3D7_04_v3	1050295	1051275	+	PF3D7_0423200	112		301	
Pf3D7_04_v3	1050295	1051275	+	PF3D7_0423200	112		301	
Pf3D7_04_v3	1050295	1051275	+	PF3D7_0423200	112		301	
Pf3D7_04_v3	1050295	1051275	+	PF3D7_0423200	112		301	
Pf3D7_04_v3	1053464	1051175	-	PF3D7_0423300	458		401	
Pf3D7_04_v3	1053464	1051175	-	PF3D7_0423300	458		401	
Pf3D7_04_v3	1053464	1051175	-	PF3D7_0423300	458		401	
Pf3D7_04_v3	1053464	1051175	-	PF3D7_0423300	458		401	
Pf3D7_04_v3	1055307	1056719	+	PF3D7_0423400	358		401	
Pf3D7_04_v3	1055307	1056719	+	PF3D7_0423400	358		401	
Pf3D7_04_v3	1055307	1056719	+	PF3D7_0423400	358		401	
Pf3D7_04_v3	1055307	1056719	+	PF3D7_0423400	358		401	
Pf3D7_04_v3	1058919	1060952	+	PF3D7_0423500	78		401	
Pf3D7_04_v3	1058919	1060952	+	PF3D7_0423500	78		401	
Pf3D7_04_v3	1058919	1060952	+	PF3D7_0423500	78		401	
Pf3D7_04_v3	1058919	1060952	+	PF3D7_0423500	78		401	
Pf3D7_04_v3	1066934	1061389	-	PF3D7_0423600	306		401	
Pf3D7_04_v3	1066934	1061389	-	PF3D7_0423600	306		401	
Pf3D7_04_v3	1066934	1061389	-	PF3D7_0423600	306		401	
Pf3D7_04_v3	1066934	1061389	-	PF3D7_0423600	306		401	
Pf3D7_04_v3	1072046	1071034	-	PF3D7_0423700	201		401	
Pf3D7_04_v3	1072046	1071034	-	PF3D7_0423700	201		401	
Pf3D7_04_v3	1072046	1071034	-	PF3D7_0423700	201		401	
Pf3D7_04_v3	1072046	1071034	-	PF3D7_0423700	201		401	
Pf3D7_04_v3	1076046	1077735	+	PF3D7_0423800	301		201	
Pf3D7_04_v3	1076046	1077735	+	PF3D7_0423800	301		201	
Pf3D7_04_v3	1076046	1077735	+	PF3D7_0423800	301		201	
Pf3D7_04_v3	1076046	1077735	+	PF3D7_0423800	301		201	
Pf3D7_04_v3	1078958	1077725	-	PF3D7_0423900	470		201	
Pf3D7_04_v3	1078958	1077725	-	PF3D7_0423900	470		201	
Pf3D7_04_v3	1078958	1077725	-	PF3D7_0423900	470		201	
Pf3D7_04_v3	1078958	1077725	-	PF3D7_0423900	470		201	
Pf3D7_04_v3	1080489	1082190	+	PF3D7_0424000	470		1	
Pf3D7_04_v3	1080489	1082190	+	PF3D7_0424000	470		1	
Pf3D7_04_v3	1080489	1082190	+	PF3D7_0424000	470		1	
Pf3D7_04_v3	1080489	1082190	+	PF3D7_0424000	470		1	
Pf3D7_04_v3	1084178	1082362	-	PF3D7_0424100	28		1	
Pf3D7_04_v3	1084178	1082362	-	PF3D7_0424100	28		1	
Pf3D7_04_v3	1084178	1082362	-	PF3D7_0424100	28		1	
Pf3D7_04_v3	1084178	1082362	-	PF3D7_0424100	28		1	
Pf3D7_04_v3	1091437	1085578	-	PF3D7_0424200	160		401	
Pf3D7_04_v3	1091437	1085578	-	PF3D7_0424200	160		401	
Pf3D7_04_v3	1091437	1085578	-	PF3D7_0424200	160		401	
Pf3D7_04_v3	1091437	1085578	-	PF3D7_0424200	160		401	
Pf3D7_04_v3	1093137	1098136	+	PF3D7_0424300	1		301	
Pf3D7_04_v3	1093137	1098136	+	PF3D7_0424300	1		301	
Pf3D7_04_v3	1093137	1098136	+	PF3D7_0424300	1		301	
Pf3D7_04_v3	1093137	1098136	+	PF3D7_0424300	1		301	
Pf3D7_04_v3	1099636	1107312	+	PF3D7_0424400	175		201	
Pf3D7_04_v3	1099636	1107312	+	PF3D7_0424400	175		201	
Pf3D7_04_v3	1099636	1107312	+	PF3D7_0424400	175		201	
Pf3D7_04_v3	1099636	1107312	+	PF3D7_0424400	175		201	
Pf3D7_04_v3	1110059	1112494	+	PF3D7_0424500	1		201	
Pf3D7_04_v3	1110059	1112494	+	PF3D7_0424500	1		201	
Pf3D7_04_v3	1110059	1112494	+	PF3D7_0424500	1		201	
Pf3D7_04_v3	1110059	1112494	+	PF3D7_0424500	1		201	
Pf3D7_04_v3	1114829	1112944	-	PF3D7_0424600	343		401	
Pf3D7_04_v3	1114829	1112944	-	PF3D7_0424600	343		401	
Pf3D7_04_v3	1114829	1112944	-	PF3D7_0424600	343		401	
Pf3D7_04_v3	1114829	1112944	-	PF3D7_0424600	343		401	
Pf3D7_04_v3	1118429	1122415	+	PF3D7_0424700	1		1	
Pf3D7_04_v3	1118429	1122415	+	PF3D7_0424700	1		1	
Pf3D7_04_v3	1118429	1122415	+	PF3D7_0424700	1		1	
Pf3D7_04_v3	1118429	1122415	+	PF3D7_0424700	1		1	
Pf3D7_04_v3	1123815	1125405	+	PF3D7_0424800	171		401	
Pf3D7_04_v3	1123815	1125405	+	PF3D7_0424800	171		401	
Pf3D7_04_v3	1123815	1125405	+	PF3D7_0424800	171		401	
Pf3D7_04_v3	1123815	1125405	+	PF3D7_0424800	171		401	
Pf3D7_04_v3	1127405	1129203	+	PF3D7_0424900	374		401	
Pf3D7_04_v3	1127405	1129203	+	PF3D7_0424900	374		401	
Pf3D7_04_v3	1127405	1129203	+	PF3D7_0424900	374		401	
Pf3D7_04_v3	1127405	1129203	+	PF3D7_0424900	374		401	
Pf3D7_04_v3	1131214	1129459	-	PF3D7_0425000	321		201	
Pf3D7_04_v3	1131214	1129459	-	PF3D7_0425000	321		201	
Pf3D7_04_v3	1131214	1129459	-	PF3D7_0425000	321		201	
Pf3D7_04_v3	1131214	1129459	-	PF3D7_0425000	321		201	
Pf3D7_04_v3	1135176	1134014	-	PF3D7_0425100	1		401	
Pf3D7_04_v3	1135176	1134014	-	PF3D7_0425100	1		401	
Pf3D7_04_v3	1135176	1134014	-	PF3D7_0425100	1		401	
Pf3D7_04_v3	1135176	1134014	-	PF3D7_0425100	1		401	
Pf3D7_04_v3	1136576	1137786	+	PF3D7_0425200	10		401	
Pf3D7_04_v3	1136576	1137786	+	PF3D7_0425200	10		401	
Pf3D7_04_v3	1136576	1137786	+	PF3D7_0425200	10		401	
Pf3D7_04_v3	1136576	1137786	+	PF3D7_0425200	10		401	
Pf3D7_04_v3	1138821	1137808	-	PF3D7_0425250	262		201	
Pf3D7_04_v3	1138821	1137808	-	PF3D7_0425250	262		201	
Pf3D7_04_v3	1138821	1137808	-	PF3D7_0425250	262		201	
Pf3D7_04_v3	1138821	1137808	-	PF3D7_0425250	262		201	
Pf3D7_04_v3	1141221	1142497	+	PF3D7_0425300	1		401	
Pf3D7_04_v3	1141221	1142497	+	PF3D7_0425300	1		401	
Pf3D7_04_v3	1141221	1142497	+	PF3D7_0425300	1		401	
Pf3D7_04_v3	1141221	1142497	+	PF3D7_0425300	1		401	
Pf3D7_04_v3	1143991	1145125	+	PF3D7_0425400	1		301	
Pf3D7_04_v3	1143991	1145125	+	PF3D7_0425400	1		301	
Pf3D7_04_v3	1143991	1145125	+	PF3D7_0425400	1		301	
Pf3D7_04_v3	1143991	1145125	+	PF3D7_0425400	1		301	
Pf3D7_04_v3	1147873	1146371	-	PF3D7_0425500	176		301	
Pf3D7_04_v3	1147873	1146371	-	PF3D7_0425500	176		301	
Pf3D7_04_v3	1147873	1146371	-	PF3D7_0425500	176		301	
Pf3D7_04_v3	1147873	1146371	-	PF3D7_0425500	176		301	
Pf3D7_04_v3	1148998	1150489	+	PF3D7_0425600	276		301	
Pf3D7_04_v3	1148998	1150489	+	PF3D7_0425600	276		301	
Pf3D7_04_v3	1148998	1150489	+	PF3D7_0425600	276		301	
Pf3D7_04_v3	1148998	1150489	+	PF3D7_0425600	276		301	
Pf3D7_04_v3	1153634	1152203	-	PF3D7_0425700	1		301	
Pf3D7_04_v3	1153634	1152203	-	PF3D7_0425700	1		301	
Pf3D7_04_v3	1153634	1152203	-	PF3D7_0425700	1		301	
Pf3D7_04_v3	1153634	1152203	-	PF3D7_0425700	1		301	
Pf3D7_04_v3	1156134	1167922	+	PF3D7_0425800	289		101	
Pf3D7_04_v3	1156134	1167922	+	PF3D7_0425800	289		101	
Pf3D7_04_v3	1156134	1167922	+	PF3D7_0425800	289		101	
Pf3D7_04_v3	1156134	1167922	+	PF3D7_0425800	289		101	
Pf3D7_04_v3	1169622	1171585	+	PF3D7_0425900	358		401	
Pf3D7_04_v3	1169622	1171585	+	PF3D7_0425900	358		401	
Pf3D7_04_v3	1169622	1171585	+	PF3D7_0425900	358		401	
Pf3D7_04_v3	1169622	1171585	+	PF3D7_0425900	358		401	
Pf3D7_05_v3	29375	29375	-	PF3D7_0500200	71		142	
Pf3D7_05_v3	29375	29375	-	PF3D7_0500200	71		142	
Pf3D7_05_v3	29375	29375	-	PF3D7_0500200	71		142	
Pf3D7_05_v3	29375	29375	-	PF3D7_0500200	71		142	
Pf3D7_05_v3	31155	29575	-	PF3D7_0500300	192		201	
Pf3D7_05_v3	31155	29575	-	PF3D7_0500300	192		201	
Pf3D7_05_v3	31155	29575	-	PF3D7_0500300	192		201	
Pf3D7_05_v3	31155	29575	-	PF3D7_0500300	192		201	
Pf3D7_05_v3	34463	32755	-	PF3D7_0500400	85		301	
Pf3D7_05_v3	34463	32755	-	PF3D7_0500400	85		301	
Pf3D7_05_v3	34463	32755	-	PF3D7_0500400	85		301	
Pf3D7_05_v3	34463	32755	-	PF3D7_0500400	85		301	
Pf3D7_05_v3	37742	36163	-	PF3D7_0500500	178		301	
Pf3D7_05_v3	37742	36163	-	PF3D7_0500500	178		301	
Pf3D7_05_v3	37742	36163	-	PF3D7_0500500	178		301	
Pf3D7_05_v3	37742	36163	-	PF3D7_0500500	178		301	
Pf3D7_05_v3	40489	39142	-	PF3D7_0500600	1		301	
Pf3D7_05_v3	40489	39142	-	PF3D7_0500600	1		301	
Pf3D7_05_v3	40489	39142	-	PF3D7_0500600	1		301	
Pf3D7_05_v3	40489	39142	-	PF3D7_0500600	1		301	
Pf3D7_05_v3	41526	40728	-	PF3D7_0500700	123		401	
Pf3D7_05_v3	41526	40728	-	PF3D7_0500700	123		401	
Pf3D7_05_v3	41526	40728	-	PF3D7_0500700	123		401	
Pf3D7_05_v3	41526	40728	-	PF3D7_0500700	123		401	
Pf3D7_05_v3	47762	42926	-	PF3D7_0500800	1		401	
Pf3D7_05_v3	47762	42926	-	PF3D7_0500800	1		401	
Pf3D7_05_v3	47762	42926	-	PF3D7_0500800	1		401	
Pf3D7_05_v3	47762	42926	-	PF3D7_0500800	1		401	
Pf3D7_05_v3	52840	50221	-	PF3D7_0500900	330		201	
Pf3D7_05_v3	52840	50221	-	PF3D7_0500900	330		201	
Pf3D7_05_v3	52840	50221	-	PF3D7_0500900	330		201	
Pf3D7_05_v3	52840	50221	-	PF3D7_0500900	330		201	
Pf3D7_05_v3	55840	57173	+	PF3D7_0501000	1		301	
Pf3D7_05_v3	55840	57173	+	PF3D7_0501000	1		301	
Pf3D7_05_v3	55840	57173	+	PF3D7_0501000	1		301	
Pf3D7_05_v3	55840	57173	+	PF3D7_0501000	1		301	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	60164	57636	-	PF3D7_0501100	438		401	
Pf3D7_05_v3	63627	65890	+	PF3D7_0501200	438		401	
Pf3D7_05_v3	63627	65890	+	PF3D7_0501200	438		401	
Pf3D7_05_v3	63627	65890	+	PF3D7_0501200	438		401	
Pf3D7_05_v3	63627	65890	+	PF3D7_0501200	438		401	
Pf3D7_05_v3	68490	70514	+	PF3D7_0501300	440		401	
Pf3D7_05_v3	68490	70514	+	PF3D7_0501300	440		401	
Pf3D7_05_v3	68490	70514	+	PF3D7_0501300	440		401	
Pf3D7_05_v3	68490	70514	+	PF3D7_0501300	440		401	
Pf3D7_05_v3	74508	80243	+	PF3D7_0501400	1		401	
Pf3D7_05_v3	74508	80243	+	PF3D7_0501400	1		401	
Pf3D7_05_v3	74508	80243	+	PF3D7_0501400	1		401	
Pf3D7_05_v3	74508	80243	+	PF3D7_0501400	1		401	
Pf3D7_05_v3	82640	80733	-	PF3D7_0501500	304		401	
Pf3D7_05_v3	82640	80733	-	PF3D7_0501500	304		401	
Pf3D7_05_v3	82640	80733	-	PF3D7_0501500	304		401	
Pf3D7_05_v3	82640	80733	-	PF3D7_0501500	304		401	
Pf3D7_05_v3	85419	83640	-	PF3D7_0501600	182		401	
Pf3D7_05_v3	85419	83640	-	PF3D7_0501600	182		401	
Pf3D7_05_v3	85419	83640	-	PF3D7_0501600	182		401	
Pf3D7_05_v3	85419	83640	-	PF3D7_0501600	182		401	
Pf3D7_05_v3	89202	86519	-	PF3D7_0501700	1		301	
Pf3D7_05_v3	89202	86519	-	PF3D7_0501700	1		301	
Pf3D7_05_v3	89202	86519	-	PF3D7_0501700	1		301	
Pf3D7_05_v3	89202	86519	-	PF3D7_0501700	1		301	
Pf3D7_05_v3	91102	94992	+	PF3D7_0501800	259		401	
Pf3D7_05_v3	91102	94992	+	PF3D7_0501800	259		401	
Pf3D7_05_v3	91102	94992	+	PF3D7_0501800	259		401	
Pf3D7_05_v3	91102	94992	+	PF3D7_0501800	259		401	
Pf3D7_05_v3	96756	95160	-	PF3D7_0501900	123		1	
Pf3D7_05_v3	96756	95160	-	PF3D7_0501900	123		1	
Pf3D7_05_v3	96756	95160	-	PF3D7_0501900	123		1	
Pf3D7_05_v3	96756	95160	-	PF3D7_0501900	123		1	
Pf3D7_05_v3	97334	102192	+	PF3D7_0502000	323		297	
Pf3D7_05_v3	97334	102192	+	PF3D7_0502000	323		297	
Pf3D7_05_v3	97334	102192	+	PF3D7_0502000	323		297	
Pf3D7_05_v3	97334	102192	+	PF3D7_0502000	323		297	
Pf3D7_05_v3	103255	102192	-	PF3D7_0502100	358		1	
Pf3D7_05_v3	103255	102192	-	PF3D7_0502100	358		1	
Pf3D7_05_v3	103255	102192	-	PF3D7_0502100	358		1	
Pf3D7_05_v3	103255	102192	-	PF3D7_0502100	358		1	
Pf3D7_05_v3	104255	106138	+	PF3D7_0502200	1		401	
Pf3D7_05_v3	104255	106138	+	PF3D7_0502200	1		401	
Pf3D7_05_v3	104255	106138	+	PF3D7_0502200	1		401	
Pf3D7_05_v3	104255	106138	+	PF3D7_0502200	1		401	
Pf3D7_05_v3	108097	106674	-	PF3D7_0502300	159		401	
Pf3D7_05_v3	108097	106674	-	PF3D7_0502300	159		401	
Pf3D7_05_v3	108097	106674	-	PF3D7_0502300	159		401	
Pf3D7_05_v3	108097	106674	-	PF3D7_0502300	159		401	
Pf3D7_05_v3	111692	109697	-	PF3D7_0502400	1		201	
Pf3D7_05_v3	111692	109697	-	PF3D7_0502400	1		201	
Pf3D7_05_v3	111692	109697	-	PF3D7_0502400	1		201	
Pf3D7_05_v3	111692	109697	-	PF3D7_0502400	1		201	
Pf3D7_05_v3	113692	116234	+	PF3D7_0502500	457		301	
Pf3D7_05_v3	113692	116234	+	PF3D7_0502500	457		301	
Pf3D7_05_v3	113692	116234	+	PF3D7_0502500	457		301	
Pf3D7_05_v3	113692	116234	+	PF3D7_0502500	457		301	
Pf3D7_05_v3	119970	116150	-	PF3D7_0502600	1		301	
Pf3D7_05_v3	119970	116150	-	PF3D7_0502600	1		301	
Pf3D7_05_v3	119970	116150	-	PF3D7_0502600	1		301	
Pf3D7_05_v3	119970	116150	-	PF3D7_0502600	1		301	
Pf3D7_05_v3	121748	119970	-	PF3D7_0502700	293		137	
Pf3D7_05_v3	121748	119970	-	PF3D7_0502700	293		137	
Pf3D7_05_v3	121748	119970	-	PF3D7_0502700	293		137	
Pf3D7_05_v3	121748	119970	-	PF3D7_0502700	293		137	
Pf3D7_05_v3	122156	123263	+	PF3D7_0502800	293		401	
Pf3D7_05_v3	122156	123263	+	PF3D7_0502800	293		401	
Pf3D7_05_v3	122156	123263	+	PF3D7_0502800	293		401	
Pf3D7_05_v3	122156	123263	+	PF3D7_0502800	293		401	
Pf3D7_05_v3	124215	123031	-	PF3D7_0502900	311		301	
Pf3D7_05_v3	124215	123031	-	PF3D7_0502900	311		301	
Pf3D7_05_v3	124215	123031	-	PF3D7_0502900	311		301	
Pf3D7_05_v3	124215	123031	-	PF3D7_0502900	311		301	
Pf3D7_05_v3	125105	126815	+	PF3D7_0503000	11		301	
Pf3D7_05_v3	125105	126815	+	PF3D7_0503000	11		301	
Pf3D7_05_v3	125105	126815	+	PF3D7_0503000	11		301	
Pf3D7_05_v3	125105	126815	+	PF3D7_0503000	11		301	
Pf3D7_05_v3	128752	126663	-	PF3D7_0503100	75		401	
Pf3D7_05_v3	128752	126663	-	PF3D7_0503100	75		401	
Pf3D7_05_v3	128752	126663	-	PF3D7_0503100	75		401	
Pf3D7_05_v3	128752	126663	-	PF3D7_0503100	75		401	
Pf3D7_05_v3	130278	133793	+	PF3D7_0503200	175		401	
Pf3D7_05_v3	130278	133793	+	PF3D7_0503200	175		401	
Pf3D7_05_v3	130278	133793	+	PF3D7_0503200	175		401	
Pf3D7_05_v3	130278	133793	+	PF3D7_0503200	175		401	
Pf3D7_05_v3	135931	134603	-	PF3D7_0503300	1		401	
Pf3D7_05_v3	135931	134603	-	PF3D7_0503300	1		401	
Pf3D7_05_v3	135931	134603	-	PF3D7_0503300	1		401	
Pf3D7_05_v3	135931	134603	-	PF3D7_0503300	1		401	
Pf3D7_05_v3	140431	141872	+	PF3D7_0503400	279		401	
Pf3D7_05_v3	140431	141872	+	PF3D7_0503400	279		401	
Pf3D7_05_v3	140431	141872	+	PF3D7_0503400	279		401	
Pf3D7_05_v3	140431	141872	+	PF3D7_0503400	279		401	
Pf3D7_05_v3	145838	142570	-	PF3D7_0503500	415		301	
Pf3D7_05_v3	145838	142570	-	PF3D7_0503500	415		301	
Pf3D7_05_v3	145838	142570	-	PF3D7_0503500	415		301	
Pf3D7_05_v3	145838	142570	-	PF3D7_0503500	415		301	
Pf3D7_05_v3	150421	146238	-	PF3D7_0503600	290		401	
Pf3D7_05_v3	150421	146238	-	PF3D7_0503600	290		401	
Pf3D7_05_v3	150421	146238	-	PF3D7_0503600	290		401	
Pf3D7_05_v3	150421	146238	-	PF3D7_0503600	290		401	
Pf3D7_05_v3	152688	151221	-	PF3D7_0503800	304		201	
Pf3D7_05_v3	152688	151221	-	PF3D7_0503800	304		201	
Pf3D7_05_v3	152688	151221	-	PF3D7_0503800	304		201	
Pf3D7_05_v3	152688	151221	-	PF3D7_0503800	304		201	
Pf3D7_05_v3	156058	153688	-	PF3D7_0503900	1		201	
Pf3D7_05_v3	156058	153688	-	PF3D7_0503900	1		201	
Pf3D7_05_v3	156058	153688	-	PF3D7_0503900	1		201	
Pf3D7_05_v3	156058	153688	-	PF3D7_0503900	1		201	
Pf3D7_05_v3	157258	165169	+	PF3D7_0504000	367		201	
Pf3D7_05_v3	157258	165169	+	PF3D7_0504000	367		201	
Pf3D7_05_v3	157258	165169	+	PF3D7_0504000	367		201	
Pf3D7_05_v3	157258	165169	+	PF3D7_0504000	367		201	
Pf3D7_05_v3	166643	165249	-	PF3D7_0504100	1		401	
Pf3D7_05_v3	166643	165249	-	PF3D7_0504100	1		401	
Pf3D7_05_v3	166643	165249	-	PF3D7_0504100	1		401	
Pf3D7_05_v3	166643	165249	-	PF3D7_0504100	1		401	
Pf3D7_05_v3	167543	169548	+	PF3D7_0504200	106		46	
Pf3D7_05_v3	167543	169548	+	PF3D7_0504200	106		46	
Pf3D7_05_v3	167543	169548	+	PF3D7_0504200	106		46	
Pf3D7_05_v3	167543	169548	+	PF3D7_0504200	106		46	
Pf3D7_05_v3	170591	169548	-	PF3D7_0504300	1		1	
Pf3D7_05_v3	170591	169548	-	PF3D7_0504300	1		1	
Pf3D7_05_v3	170591	169548	-	PF3D7_0504300	1		1	
Pf3D7_05_v3	170591	169548	-	PF3D7_0504300	1		1	
Pf3D7_05_v3	171791	174818	+	PF3D7_0504400	359		401	
Pf3D7_05_v3	171791	174818	+	PF3D7_0504400	359		401	
Pf3D7_05_v3	171791	174818	+	PF3D7_0504400	359		401	
Pf3D7_05_v3	171791	174818	+	PF3D7_0504400	359		401	
