chr,start,end,strand,gene_id
Pf3D7_07_v3,720009,721468,+,PF3D7_0716400
Pf3D7_07_v3,721716,724916,+,PF3D7_0716500
Pf3D7_07_v3,725216,727420,+,PF3D7_0716600
Pf3D7_07_v3,727720,731427,+,PF3D7_0716700
Pf3D7_07_v3,733969,731769,-,PF3D7_0716800
Pf3D7_07_v3,735997,737739,+,PF3D7_0716900
Pf3D7_07_v3,738577,741510,+,PF3D7_0717000
Pf3D7_07_v3,741610,745190,+,PF3D7_0717100
Pf3D7_07_v3,746989,745090,-,PF3D7_0717200
Pf3D7_07_v3,748664,751100,+,PF3D7_0717300
Pf3D7_07_v3,751700,754533,+,PF3D7_0717400
Pf3D7_07_v3,755333,758097,+,PF3D7_0717500
Pf3D7_07_v3,763293,758719,-,PF3D7_0717600
Pf3D7_07_v3,766756,764393,-,PF3D7_0717700
Pf3D7_07_v3,772050,767056,-,PF3D7_0717800
Pf3D7_07_v3,775540,772950,-,PF3D7_0717900
Pf3D7_07_v3,795638,776040,-,PF3D7_0718000
Pf3D7_07_v3,805000,796213,-,PF3D7_0718100
Pf3D7_07_v3,820837,812000,-,PF3D7_0718300
Pf3D7_07_v3,822036,823416,+,PF3D7_0718400
Pf3D7_07_v3,824316,826185,+,PF3D7_0718500
Pf3D7_07_v3,826585,831306,+,PF3D7_0718600
Pf3D7_07_v3,832929,831306,-,PF3D7_0718700
Pf3D7_07_v3,835156,833229,-,PF3D7_0718800
Pf3D7_07_v3,835952,837262,+,PF3D7_0718900
Pf3D7_07_v3,837762,838989,+,PF3D7_0719000
Pf3D7_07_v3,840025,838789,-,PF3D7_0719100
Pf3D7_07_v3,840725,843131,+,PF3D7_0719200
Pf3D7_07_v3,844031,847994,+,PF3D7_0719300
Pf3D7_07_v3,853951,848097,-,PF3D7_0719400
Pf3D7_07_v3,857041,854551,-,PF3D7_0719500
Pf3D7_07_v3,859782,858341,-,PF3D7_0719600
Pf3D7_07_v3,861582,862888,+,PF3D7_0719700
Pf3D7_07_v3,865226,863051,-,PF3D7_0719800
Pf3D7_07_v3,865814,876133,+,PF3D7_0719900
Pf3D7_07_v3,876533,877701,+,PF3D7_0720000
Pf3D7_07_v3,879053,877501,-,PF3D7_0720100
Pf3D7_07_v3,879453,880347,+,PF3D7_0720200
Pf3D7_07_v3,881335,880164,-,PF3D7_0720300
Pf3D7_07_v3,882464,885389,+,PF3D7_0720400
Pf3D7_07_v3,885989,887588,+,PF3D7_0720500
Pf3D7_07_v3,889782,887515,-,PF3D7_0720600
Pf3D7_07_v3,891679,899452,+,PF3D7_0720700
Pf3D7_07_v3,899750,901438,+,PF3D7_0720800
Pf3D7_07_v3,901238,902988,+,PF3D7_0720900
Pf3D7_07_v3,904142,915072,+,PF3D7_0721000
Pf3D7_07_v3,915972,917569,+,PF3D7_0721100
Pf3D7_07_v3,921184,917657,-,PF3D7_0721200
Pf3D7_07_v3,921817,925085,+,PF3D7_0721300
Pf3D7_07_v3,926285,928429,+,PF3D7_0721400
Pf3D7_07_v3,928513,931154,+,PF3D7_0721500
Pf3D7_07_v3,932496,931058,-,PF3D7_0721600
Pf3D7_07_v3,935465,937301,+,PF3D7_0721700
Pf3D7_07_v3,938001,939196,+,PF3D7_0721800
Pf3D7_07_v3,940675,939314,-,PF3D7_0721900
Pf3D7_07_v3,941351,942914,+,PF3D7_0722000
Pf3D7_07_v3,943614,945635,+,PF3D7_0722100
Pf3D7_07_v3,946135,948813,+,PF3D7_0722200
Pf3D7_07_v3,953183,949048,-,PF3D7_0722300
Pf3D7_07_v3,954415,956644,+,PF3D7_0722400
Pf3D7_07_v3,958185,956519,-,PF3D7_0722500
Pf3D7_07_v3,961130,958485,-,PF3D7_0722600
Pf3D7_07_v3,961695,962848,+,PF3D7_0722700
Pf3D7_07_v3,963369,965510,+,PF3D7_0722800
Pf3D7_07_v3,967835,965363,-,PF3D7_0722900
Pf3D7_07_v3,970191,968735,-,PF3D7_0723000
Pf3D7_07_v3,971957,970291,-,PF3D7_0723100
Pf3D7_07_v3,972178,974673,+,PF3D7_0723200
Pf3D7_07_v3,975373,978809,+,PF3D7_0723300
Pf3D7_07_v3,983477,978719,-,PF3D7_0723400
Pf3D7_07_v3,985897,984377,-,PF3D7_0723500
Pf3D7_07_v3,986359,987666,+,PF3D7_0723600
Pf3D7_07_v3,987866,991644,+,PF3D7_0723700
Pf3D7_07_v3,993231,1000434,+,PF3D7_0723800
Pf3D7_07_v3,1005234,1000400,-,PF3D7_0723900
Pf3D7_07_v3,1005947,1012246,+,PF3D7_0724000
Pf3D7_07_v3,1016683,1012994,-,PF3D7_0724100
Pf3D7_07_v3,1020907,1018983,-,PF3D7_0724200
Pf3D7_07_v3,1021068,1022931,+,PF3D7_0724300
Pf3D7_07_v3,1023231,1024522,+,PF3D7_0724400
Pf3D7_07_v3,1024622,1026168,+,PF3D7_0724500
Pf3D7_07_v3,1033168,1026168,-,PF3D7_0724600
Pf3D7_07_v3,1046526,1034868,-,PF3D7_0724700
Pf3D7_07_v3,1049363,1047426,-,PF3D7_0724800
Pf3D7_07_v3,1052363,1058559,+,PF3D7_0724900
Pf3D7_07_v3,1063251,1058532,-,PF3D7_0725000
Pf3D7_07_v3,1064777,1070541,+,PF3D7_0725100
Pf3D7_07_v3,1070741,1071938,+,PF3D7_0725200
Pf3D7_07_v3,1075114,1072101,-,PF3D7_0725300
Pf3D7_07_v3,1078855,1080456,+,PF3D7_0725400
Pf3D7_07_v3,1096133,1093465,-,PF3D7_0726100
Pf3D7_07_v3,1100133,1103368,+,PF3D7_0726200
Pf3D7_07_v3,1103768,1108465,+,PF3D7_0726300
Pf3D7_07_v3,1124755,1108365,-,PF3D7_0726400
Pf3D7_07_v3,1136878,1126355,-,PF3D7_0726500
Pf3D7_07_v3,1140378,1143155,+,PF3D7_0726600
Pf3D7_07_v3,1144045,1142902,-,PF3D7_0726700
Pf3D7_07_v3,1145047,1144045,-,PF3D7_0726800
Pf3D7_07_v3,1145231,1147408,+,PF3D7_0726900
Pf3D7_07_v3,1151454,1147369,-,PF3D7_0727000
Pf3D7_07_v3,1155647,1151854,-,PF3D7_0727100
Pf3D7_07_v3,1158699,1156347,-,PF3D7_0727200
Pf3D7_07_v3,1162109,1159499,-,PF3D7_0727300
Pf3D7_07_v3,1162421,1164032,+,PF3D7_0727400
Pf3D7_07_v3,1166840,1164154,-,PF3D7_0727500
Pf3D7_07_v3,1167079,1170818,+,PF3D7_0727600
Pf3D7_07_v3,1174157,1171085,-,PF3D7_0727700
Pf3D7_07_v3,1175657,1181701,+,PF3D7_0727800
Pf3D7_07_v3,1184400,1190173,+,PF3D7_0727900
Pf3D7_07_v3,1192615,1190778,-,PF3D7_0728000
Pf3D7_07_v3,1210756,1193615,-,PF3D7_0728100
Pf3D7_07_v3,1211302,1213718,+,PF3D7_0728200
Pf3D7_07_v3,1214573,1213740,-,PF3D7_0728300
Pf3D7_07_v3,1215173,1215964,+,PF3D7_0728400
Pf3D7_07_v3,1217625,1216087,-,PF3D7_0728500
Pf3D7_07_v3,1218425,1225574,+,PF3D7_0728600
Pf3D7_07_v3,1228715,1225828,-,PF3D7_0728700
Pf3D7_07_v3,1230315,1232181,+,PF3D7_0728800
Pf3D7_07_v3,1234898,1232271,-,PF3D7_0728900
Pf3D7_07_v3,1235373,1237008,+,PF3D7_0729000
Pf3D7_07_v3,1238108,1246589,+,PF3D7_0729100
Pf3D7_07_v3,1247289,1248465,+,PF3D7_0729200
Pf3D7_07_v3,1251746,1248536,-,PF3D7_0729300
Pf3D7_07_v3,1252404,1254398,+,PF3D7_0729400
Pf3D7_07_v3,1254998,1258054,+,PF3D7_0729500
Pf3D7_07_v3,1258354,1259831,+,PF3D7_0729600
Pf3D7_07_v3,1262781,1260153,-,PF3D7_0729700
Pf3D7_07_v3,1264444,1265139,+,PF3D7_0729800
Pf3D7_07_v3,1265909,1281648,+,PF3D7_0729900
Pf3D7_07_v3,1282412,1281384,-,PF3D7_0730000
Pf3D7_07_v3,1282723,1285820,+,PF3D7_0730100
Pf3D7_07_v3,1289858,1285656,-,PF3D7_0730200
Pf3D7_07_v3,1297458,1301655,+,PF3D7_0730300
Pf3D7_07_v3,1304346,1305497,+,PF3D7_0730400
Pf3D7_07_v3,1314658,1305793,-,PF3D7_0730500
Pf3D7_07_v3,1318132,1318016,+,PF3D7_0730600
Pf3D7_07_v3,1319105,1318610,-,PF3D7_0730700
Pf3D7_07_v3,1321305,1322768,+,PF3D7_0730800
Pf3D7_07_v3,1325374,1332214,+,PF3D7_0730900
Pf3D7_07_v3,1334939,1332974,-,PF3D7_0731000
Pf3D7_07_v3,1338539,1341991,+,PF3D7_0731100
Pf3D7_07_v3,1343997,1342441,-,PF3D7_0731200
Pf3D7_07_v3,1349997,1351150,+,PF3D7_0731300
Pf3D7_07_v3,1353757,1355683,+,PF3D7_0731400
Pf3D7_07_v3,1358054,1362930,+,PF3D7_0731500
Pf3D7_07_v3,1368160,1370797,+,PF3D7_0731600
Pf3D7_07_v3,1372062,1373161,+,PF3D7_0731700
Pf3D7_07_v3,1378561,1381070,+,PF3D7_0731800
Pf3D7_07_v3,1382170,1383825,+,PF3D7_0731900
Pf3D7_07_v3,1385425,1386927,+,PF3D7_0732000
Pf3D7_07_v3,1387727,1389438,+,PF3D7_0732100
Pf3D7_07_v3,1390710,1392444,+,PF3D7_0732200
Pf3D7_07_v3,1397751,1396036,-,PF3D7_0732300
Pf3D7_07_v3,1400722,1399151,-,PF3D7_0732400
Pf3D7_07_v3,1403979,1402322,-,PF3D7_0732500
Pf3D7_07_v3,1406779,1407366,+,PF3D7_0732600
Pf3D7_07_v3,1408366,1410176,+,PF3D7_0732700
Pf3D7_07_v3,1410434,1412432,+,PF3D7_0732800
Pf3D7_07_v3,1414232,1415884,+,PF3D7_0732900
Pf3D7_08_v3,39147,29499,-,PF3D7_0800200
Pf3D7_08_v3,40947,51240,+,PF3D7_0800300
Pf3D7_08_v3,53983,52459,-,PF3D7_0800400
Pf3D7_08_v3,57704,56151,-,PF3D7_0800500
Pf3D7_08_v3,62136,60837,-,PF3D7_0800600
Pf3D7_08_v3,65115,64532,-,PF3D7_0800650
Pf3D7_08_v3,72119,65315,-,PF3D7_0800700
Pf3D7_08_v3,76519,77503,+,PF3D7_0800750
Pf3D7_08_v3,79822,81043,+,PF3D7_0800800
Pf3D7_08_v3,83127,84305,+,PF3D7_0800900
Pf3D7_08_v3,88796,84267,-,PF3D7_0801000
Pf3D7_08_v3,97889,91396,-,PF3D7_0801100
Pf3D7_08_v3,99153,98889,-,PF3D7_0801200
Pf3D7_08_v3,102827,101653,-,PF3D7_0801300
Pf3D7_08_v3,105292,104124,-,PF3D7_0801400
Pf3D7_08_v3,108479,106192,-,PF3D7_0801500
Pf3D7_08_v3,109998,108879,-,PF3D7_0801600
Pf3D7_08_v3,111858,118078,+,PF3D7_0801700
Pf3D7_08_v3,122248,118731,-,PF3D7_0801800
Pf3D7_08_v3,128848,143138,+,PF3D7_0801900
Pf3D7_08_v3,145738,150683,+,PF3D7_0802000
Pf3D7_08_v3,159915,151507,-,PF3D7_0802100
Pf3D7_08_v3,165169,166479,+,PF3D7_0802200
Pf3D7_08_v3,170864,166668,-,PF3D7_0802300
Pf3D7_08_v3,171535,174386,+,PF3D7_0802400
Pf3D7_08_v3,179362,174386,-,PF3D7_0802500
Pf3D7_08_v3,180562,188114,+,PF3D7_0802600
Pf3D7_08_v3,188414,190317,+,PF3D7_0802700
Pf3D7_08_v3,191517,194504,+,PF3D7_0802800
Pf3D7_08_v3,195880,194847,-,PF3D7_0802900
Pf3D7_08_v3,196379,199015,+,PF3D7_0803000
Pf3D7_08_v3,203240,198780,-,PF3D7_0803100
Pf3D7_08_v3,207050,203940,-,PF3D7_0803200
Pf3D7_08_v3,207962,210392,+,PF3D7_0803300
Pf3D7_08_v3,212251,216372,+,PF3D7_0803400
Pf3D7_08_v3,217472,222592,+,PF3D7_0803500
Pf3D7_08_v3,223392,230510,+,PF3D7_0803600
Pf3D7_08_v3,231010,233157,+,PF3D7_0803700
Pf3D7_08_v3,234841,233066,-,PF3D7_0803800
Pf3D7_08_v3,236572,236041,-,PF3D7_0803900
Pf3D7_08_v3,237372,241349,+,PF3D7_0804000
Pf3D7_08_v3,241949,245076,+,PF3D7_0804300
Pf3D7_08_v3,245376,248334,+,PF3D7_0804400
Pf3D7_08_v3,249734,268738,+,PF3D7_0804500
Pf3D7_08_v3,270816,268655,-,PF3D7_0804600
Pf3D7_08_v3,277414,271216,-,PF3D7_0804700
Pf3D7_08_v3,278114,279335,+,PF3D7_0804800
Pf3D7_08_v3,281565,279410,-,PF3D7_0804900
Pf3D7_08_v3,284658,282865,-,PF3D7_0805000
Pf3D7_08_v3,286823,288921,+,PF3D7_0805100
Pf3D7_08_v3,290621,291584,+,PF3D7_0805200
Pf3D7_08_v3,297169,292812,-,PF3D7_0805300
Pf3D7_08_v3,304894,303069,-,PF3D7_0805400
Pf3D7_08_v3,308550,304894,-,PF3D7_0805500
Pf3D7_08_v3,311650,313361,+,PF3D7_0805600
Pf3D7_08_v3,318727,313771,-,PF3D7_0805700
Pf3D7_08_v3,323678,321966,-,PF3D7_0805800
Pf3D7_08_v3,325814,324078,-,PF3D7_0805900
Pf3D7_08_v3,330250,326014,-,PF3D7_0806000
Pf3D7_08_v3,330505,332879,+,PF3D7_0806100
Pf3D7_08_v3,333179,337901,+,PF3D7_0806200
Pf3D7_08_v3,343687,337901,-,PF3D7_0806300
Pf3D7_08_v3,344055,345222,+,PF3D7_0806400
Pf3D7_08_v3,347816,345126,-,PF3D7_0806500
Pf3D7_08_v3,353471,349216,-,PF3D7_0806600
Pf3D7_08_v3,354063,362797,+,PF3D7_0806700
Pf3D7_08_v3,366806,362859,-,PF3D7_0806800
Pf3D7_08_v3,370183,368206,-,PF3D7_0806900
Pf3D7_08_v3,370347,372724,+,PF3D7_0807000
Pf3D7_08_v3,376923,372624,-,PF3D7_0807100
Pf3D7_08_v3,377668,379847,+,PF3D7_0807200
Pf3D7_08_v3,381247,383148,+,PF3D7_0807300
Pf3D7_08_v3,384048,385798,+,PF3D7_0807400
Pf3D7_08_v3,386798,388765,+,PF3D7_0807500
Pf3D7_08_v3,394547,389195,-,PF3D7_0807600
Pf3D7_08_v3,398788,395247,-,PF3D7_0807700
Pf3D7_08_v3,401361,399190,-,PF3D7_0807800
Pf3D7_08_v3,402261,404542,+,PF3D7_0807900
Pf3D7_08_v3,404842,409185,+,PF3D7_0808000
Pf3D7_08_v3,409585,415169,+,PF3D7_0808100
Pf3D7_08_v3,418092,415943,-,PF3D7_0808200
Pf3D7_08_v3,421166,422741,+,PF3D7_0808300
Pf3D7_08_v3,423341,424937,+,PF3D7_0808400
Pf3D7_08_v3,427664,427100,-,PF3D7_0808500
Pf3D7_08_v3,430836,439052,+,PF3D7_0808600
Pf3D7_08_v3,440407,448363,+,PF3D7_0808700
Pf3D7_08_v3,450463,452200,+,PF3D7_0808800
Pf3D7_08_v3,453600,455120,+,PF3D7_0808900
Pf3D7_08_v3,456611,455650,-,PF3D7_0809000
Pf3D7_08_v3,459286,466868,+,PF3D7_0809100
Pf3D7_08_v3,472252,467642,-,PF3D7_0809200
Pf3D7_08_v3,475286,474252,-,PF3D7_0809300
Pf3D7_08_v3,475486,478126,+,PF3D7_0809400
Pf3D7_08_v3,478979,478126,-,PF3D7_0809500
Pf3D7_08_v3,497862,479979,-,PF3D7_0809600
Pf3D7_08_v3,501570,499062,-,PF3D7_0809700
Pf3D7_08_v3,506699,502037,-,PF3D7_0809800
Pf3D7_08_v3,512429,507923,-,PF3D7_0809900
Pf3D7_08_v3,518130,517020,-,PF3D7_0810000
Pf3D7_08_v3,520386,518930,-,PF3D7_0810100
Pf3D7_08_v3,521186,524410,+,PF3D7_0810200
Pf3D7_08_v3,528019,524757,-,PF3D7_0810300
Pf3D7_08_v3,531905,534468,+,PF3D7_0810400
Pf3D7_08_v3,536770,534168,-,PF3D7_0810500
Pf3D7_08_v3,541620,545197,+,PF3D7_0810600
Pf3D7_08_v3,547366,545862,-,PF3D7_0810700
Pf3D7_08_v3,547966,550917,+,PF3D7_0810800
Pf3D7_08_v3,552636,550798,-,PF3D7_0810900
Pf3D7_08_v3,554129,557606,+,PF3D7_0811000
Pf3D7_08_v3,559943,557783,-,PF3D7_0811100
Pf3D7_08_v3,560407,564677,+,PF3D7_0811200
Pf3D7_08_v3,567577,573549,+,PF3D7_0811300
Pf3D7_08_v3,575549,578771,+,PF3D7_0811400
Pf3D7_08_v3,579071,582622,+,PF3D7_0811500
Pf3D7_08_v3,586954,582782,-,PF3D7_0811600
Pf3D7_08_v3,589820,593590,+,PF3D7_0811700
Pf3D7_08_v3,595689,593490,-,PF3D7_0811800
Pf3D7_08_v3,595913,600429,+,PF3D7_0811900
Pf3D7_08_v3,602248,600524,-,PF3D7_0812000
Pf3D7_08_v3,604548,613279,+,PF3D7_0812100
Pf3D7_08_v3,617942,614863,-,PF3D7_0812200
Pf3D7_08_v3,614918,613124,-,PF3D7_0812220
Pf3D7_08_v3,620229,618642,-,PF3D7_0812300
Pf3D7_08_v3,623868,621404,-,PF3D7_0812400
Pf3D7_08_v3,629383,625868,-,PF3D7_0812500
Pf3D7_08_v3,632589,631183,-,PF3D7_0812600
Pf3D7_08_v3,633530,635098,+,PF3D7_0812700
Pf3D7_08_v3,636127,635236,-,PF3D7_0812800
Pf3D7_08_v3,641459,636627,-,PF3D7_0812900
Pf3D7_08_v3,645115,642685,-,PF3D7_0813000
Pf3D7_08_v3,649716,646915,-,PF3D7_0813100
Pf3D7_08_v3,652877,651116,-,PF3D7_0813200
Pf3D7_08_v3,655805,658031,+,PF3D7_0813300
Pf3D7_08_v3,662247,658292,-,PF3D7_0813400
Pf3D7_08_v3,667340,665147,-,PF3D7_0813500
Pf3D7_08_v3,669540,671035,+,PF3D7_0813600
Pf3D7_08_v3,675690,670956,-,PF3D7_0813700
Pf3D7_08_v3,675917,677665,+,PF3D7_0813800
Pf3D7_08_v3,679156,677688,-,PF3D7_0813900
Pf3D7_08_v3,680726,682110,+,PF3D7_0814000
Pf3D7_08_v3,683739,682117,-,PF3D7_0814100
Pf3D7_08_v3,687073,688287,+,PF3D7_0814200
Pf3D7_08_v3,694414,690340,-,PF3D7_0814300
Pf3D7_08_v3,697875,695114,-,PF3D7_0814400
Pf3D7_08_v3,700375,703053,+,PF3D7_0814500
Pf3D7_08_v3,704684,703101,-,PF3D7_0814600
Pf3D7_08_v3,705884,707097,+,PF3D7_0814700
Pf3D7_08_v3,707797,709125,+,PF3D7_0814900
Pf3D7_08_v3,710738,709032,-,PF3D7_0815000
Pf3D7_08_v3,711201,714567,+,PF3D7_0815100
Pf3D7_08_v3,717112,719947,+,PF3D7_0815200
Pf3D7_08_v3,721447,725577,+,PF3D7_0815300
Pf3D7_08_v3,726561,725580,-,PF3D7_0815400
Pf3D7_08_v3,727603,729916,+,PF3D7_0815500
Pf3D7_08_v3,732478,729816,-,PF3D7_0815600
Pf3D7_08_v3,734979,733178,-,PF3D7_0815700
Pf3D7_08_v3,741404,735279,-,PF3D7_0815800
Pf3D7_08_v3,743182,745806,+,PF3D7_0815900
Pf3D7_08_v3,747652,745712,-,PF3D7_0816000
Pf3D7_08_v3,748389,749724,+,PF3D7_0816100
Pf3D7_08_v3,751041,749624,-,PF3D7_0816200
Pf3D7_08_v3,756623,751541,-,PF3D7_0816300
Pf3D7_08_v3,757074,758508,+,PF3D7_0816400
Pf3D7_08_v3,760108,761032,+,PF3D7_0816500
Pf3D7_08_v3,765331,761717,-,PF3D7_0816600
Pf3D7_08_v3,766631,767915,+,PF3D7_0816700
Pf3D7_08_v3,770245,767881,-,PF3D7_0816800
Pf3D7_08_v3,770945,771974,+,PF3D7_0816900
Pf3D7_08_v3,772274,773838,+,PF3D7_0817000
Pf3D7_08_v3,774238,777192,+,PF3D7_0817100
Pf3D7_08_v3,780008,776956,-,PF3D7_0817200
Pf3D7_08_v3,789617,782508,-,PF3D7_0817300
Pf3D7_08_v3,798176,794286,-,PF3D7_0817400
Pf3D7_08_v3,798707,800606,+,PF3D7_0817500
Pf3D7_08_v3,804035,800519,-,PF3D7_0817600
Pf3D7_08_v3,813466,805396,-,PF3D7_0817700
Pf3D7_08_v3,814966,815752,+,PF3D7_0817800
Pf3D7_08_v3,817333,816502,-,PF3D7_0817900
Pf3D7_08_v3,821103,822853,+,PF3D7_0818000
Pf3D7_08_v3,824153,826619,+,PF3D7_0818100
Pf3D7_08_v3,829619,831755,+,PF3D7_0818200
Pf3D7_08_v3,832755,835735,+,PF3D7_0818300
Pf3D7_08_v3,837016,835677,-,PF3D7_0818400
Pf3D7_08_v3,842249,843516,+,PF3D7_0818500
Pf3D7_08_v3,847876,844852,-,PF3D7_0818600
Pf3D7_08_v3,853353,848176,-,PF3D7_0818700
Pf3D7_08_v3,857083,855253,-,PF3D7_0818800
Pf3D7_08_v3,860143,862818,+,PF3D7_0818900
Pf3D7_08_v3,868561,863104,-,PF3D7_0819000
Pf3D7_08_v3,869138,870975,+,PF3D7_0819100
Pf3D7_08_v3,871175,873841,+,PF3D7_0819200
Pf3D7_08_v3,874241,877899,+,PF3D7_0819300
Pf3D7_08_v3,878299,880660,+,PF3D7_0819400
Pf3D7_08_v3,881460,884791,+,PF3D7_0819500
Pf3D7_08_v3,886425,884797,-,PF3D7_0819600
Pf3D7_08_v3,890472,887725,-,PF3D7_0819700
Pf3D7_08_v3,898803,891657,-,PF3D7_0819800
Pf3D7_08_v3,899941,898803,-,PF3D7_0819900
Pf3D7_08_v3,908206,900341,-,PF3D7_0820000
Pf3D7_08_v3,911063,909206,-,PF3D7_0820100
Pf3D7_08_v3,914654,911963,-,PF3D7_0820200
Pf3D7_08_v3,918750,921197,+,PF3D7_0820300
Pf3D7_08_v3,921797,924133,+,PF3D7_0820400
Pf3D7_08_v3,924733,928072,+,PF3D7_0820500
Pf3D7_08_v3,929072,931262,+,PF3D7_0820600
Pf3D7_08_v3,932062,936027,+,PF3D7_0820700
Pf3D7_08_v3,939082,936025,-,PF3D7_0820800
Pf3D7_08_v3,944646,939382,-,PF3D7_0820900
Pf3D7_08_v3,948446,951300,+,PF3D7_0821000
Pf3D7_08_v3,953200,956615,+,PF3D7_0821100
Pf3D7_08_v3,957315,958274,+,PF3D7_0821200
Pf3D7_08_v3,962021,958230,-,PF3D7_0821300
Pf3D7_08_v3,965641,967058,+,PF3D7_0821400
Pf3D7_08_v3,969089,967900,-,PF3D7_0821500
Pf3D7_08_v3,969441,972015,+,PF3D7_0821600
Pf3D7_08_v3,973315,974668,+,PF3D7_0821700
Pf3D7_08_v3,975968,977045,+,PF3D7_0821800
Pf3D7_08_v3,978297,977031,-,PF3D7_0821900
Pf3D7_08_v3,978589,980835,+,PF3D7_0822000
Pf3D7_08_v3,982069,980717,-,PF3D7_0822100
Pf3D7_08_v3,982569,987697,+,PF3D7_0822200
Pf3D7_08_v3,989149,987880,-,PF3D7_0822300
Pf3D7_08_v3,990249,992609,+,PF3D7_0822400
Pf3D7_08_v3,994154,992609,-,PF3D7_0822500
Pf3D7_08_v3,996766,999930,+,PF3D7_0822600
Pf3D7_08_v3,1003756,1000780,-,PF3D7_0822700
Pf3D7_08_v3,1005456,1007211,+,PF3D7_0822800
Pf3D7_08_v3,1011526,1007676,-,PF3D7_0822900
Pf3D7_08_v3,1017388,1012526,-,PF3D7_0823000
Pf3D7_08_v3,1019528,1017788,-,PF3D7_0823100
Pf3D7_08_v3,1023851,1022228,-,PF3D7_0823200
Pf3D7_08_v3,1028347,1033915,+,PF3D7_0823300
Pf3D7_08_v3,1034416,1036629,+,PF3D7_0823400
Pf3D7_08_v3,1038609,1036699,-,PF3D7_0823500
Pf3D7_08_v3,1041431,1039806,-,PF3D7_0823600
Pf3D7_08_v3,1042612,1041431,-,PF3D7_0823700
Pf3D7_08_v3,1043328,1046181,+,PF3D7_0823800
Pf3D7_08_v3,1047081,1048908,+,PF3D7_0823900
Pf3D7_08_v3,1051870,1048881,-,PF3D7_0824000
Pf3D7_08_v3,1052606,1054392,+,PF3D7_0824100
Pf3D7_08_v3,1054892,1059004,+,PF3D7_0824200
Pf3D7_08_v3,1061703,1059245,-,PF3D7_0824300
Pf3D7_08_v3,1064553,1061903,-,PF3D7_0824400
Pf3D7_08_v3,1065762,1067773,+,PF3D7_0824500
Pf3D7_08_v3,1068273,1070103,+,PF3D7_0824600
Pf3D7_08_v3,1070703,1074518,+,PF3D7_0824700
Pf3D7_08_v3,1075318,1080031,+,PF3D7_0824800
Pf3D7_08_v3,1083347,1079954,-,PF3D7_0824900
Pf3D7_08_v3,1085592,1091249,+,PF3D7_0825000
Pf3D7_08_v3,1091649,1093222,+,PF3D7_0825100
Pf3D7_08_v3,1093522,1094890,+,PF3D7_0825200
Pf3D7_08_v3,1095922,1094915,-,PF3D7_0825300
Pf3D7_08_v3,1096263,1097464,+,PF3D7_0825400
Pf3D7_08_v3,1098064,1100377,+,PF3D7_0825500
Pf3D7_08_v3,1101486,1100515,-,PF3D7_0825600
Pf3D7_08_v3,1102805,1101486,-,PF3D7_0825700
Pf3D7_08_v3,1103505,1105509,+,PF3D7_0825800
Pf3D7_08_v3,1106047,1107962,+,PF3D7_0825900
Pf3D7_08_v3,1109275,1113195,+,PF3D7_0826000
Pf3D7_08_v3,1139398,1113168,-,PF3D7_0826100
Pf3D7_08_v3,1144766,1142298,-,PF3D7_0826200
Pf3D7_08_v3,1146166,1147905,+,PF3D7_0826300
Pf3D7_08_v3,1150101,1147809,-,PF3D7_0826400
Pf3D7_08_v3,1151931,1156483,+,PF3D7_0826500
Pf3D7_08_v3,1158563,1156920,-,PF3D7_0826600
Pf3D7_08_v3,1161709,1159763,-,PF3D7_0826700
Pf3D7_08_v3,1164654,1167306,+,PF3D7_0826900
Pf3D7_08_v3,1171693,1167378,-,PF3D7_0827000
Pf3D7_08_v3,1172049,1176988,+,PF3D7_0827100
Pf3D7_08_v3,1177288,1180425,+,PF3D7_0827200
Pf3D7_08_v3,1181125,1183897,+,PF3D7_0827300
Pf3D7_08_v3,1184497,1185352,+,PF3D7_0827400
Pf3D7_08_v3,1185952,1187526,+,PF3D7_0827500
Pf3D7_08_v3,1193246,1187322,-,PF3D7_0827600
Pf3D7_08_v3,1196757,1193646,-,PF3D7_0827700
Pf3D7_08_v3,1198379,1206458,+,PF3D7_0827800
Pf3D7_08_v3,1208491,1206487,-,PF3D7_0827900
Pf3D7_08_v3,1210195,1212061,+,PF3D7_0828000
Pf3D7_08_v3,1215670,1212136,-,PF3D7_0828100
Pf3D7_08_v3,1216031,1221024,+,PF3D7_0828200
Pf3D7_08_v3,1223093,1220924,-,PF3D7_0828300
Pf3D7_08_v3,1225864,1223793,-,PF3D7_0828400
Pf3D7_08_v3,1228410,1226349,-,PF3D7_0828500
Pf3D7_08_v3,1232371,1229598,-,PF3D7_0828600
Pf3D7_08_v3,1233033,1236874,+,PF3D7_0828700
Pf3D7_08_v3,1239765,1236884,-,PF3D7_0828800
Pf3D7_08_v3,1243010,1241665,-,PF3D7_0828900
Pf3D7_08_v3,1244796,1251479,+,PF3D7_0829000
Pf3D7_08_v3,1251979,1253797,+,PF3D7_0829100
Pf3D7_08_v3,1254097,1255677,+,PF3D7_0829200
Pf3D7_08_v3,1256377,1257434,+,PF3D7_0829300
Pf3D7_08_v3,1259147,1257415,-,PF3D7_0829400
Pf3D7_08_v3,1267034,1259647,-,PF3D7_0829500
Pf3D7_08_v3,1269134,1270048,+,PF3D7_0829600
Pf3D7_08_v3,1270848,1272091,+,PF3D7_0829700
Pf3D7_08_v3,1272291,1275557,+,PF3D7_0829800
